genes,log_fc,ave_expr,t,p_value,adj_p_val,b
P1_gp001,-0.012319876205703,-Inf,-0.224592210864897,0.823966983612245,0.879773512382796,-7.97541466492142
P1_gp002,0.0214077654411717,0.174614207427507,0.699688509233048,0.489284134041936,0.59334003585176,-7.74902718156629
P1_gp003,-0.118212202398824,-0.157892297641747,-1.30993142671443,0.199741798926966,0.299054760404619,-7.23462924859525
P1_gp004,-0.0242747056304402,-0.0199304160931417,-0.500253584629351,0.620391982775612,0.708799251789102,-7.94435988877909
P1_gp005,-0.0510670189572732,-0.00354020696208394,-0.685748318861494,0.497914558778421,0.600786845723987,-7.84851111001061
P1_gp006,-0.068715299579816,0.0900759636036311,-1.48959950862411,0.14632722073085,0.226680318820046,-6.96944383441079
P1_gp007,-0.0206273865450814,0.0775569553822861,-0.377997258316931,0.707981311925942,0.787298720315985,-8.01159665078575
P1_gp008,-0.0598962787626996,0.224630825311971,-1.09228636717162,0.283034615886393,0.388991164397709,-7.49100408528183
P1_gp009,-0.0561553845329663,0.155105069348447,-0.989168331681547,0.33015813845963,0.435873798557541,-7.5905943073705
P1_gp010,0.0307130703930659,0.310455000203573,0.448217493222922,0.657080277815017,0.740942590774703,-7.9840947478375
P1_gp011,0.407753587539822,-0.158248743543508,4.587101036025,6.84375442427072e-05,0.000339652997352695,0.277147767442097
P1_gp012,0.0092337910031573,-Inf,0.195471660639309,0.846371429968684,0.891150713917151,-8.00111350074785
P1_gp013,0.0228011438507695,0.0115852714403098,0.682546969295964,0.499908457449437,0.600786845723987,-7.85115452115008
P1_gp014,-0.0926964823839137,-0.100612099199238,-2.90877205354882,0.00661810176377742,0.0168919168827843,-4.19157945787957
P1_gp015,-0.0890930641051861,-0.0766851835250038,-1.84663847279934,0.0742634615796875,0.132312356042998,-6.42790477409468
P1_gp016,-0.090823112897195,-0.0597417906579941,-3.59147035062796,0.00110867345532819,0.00357981308467414,-2.46247803070093
P1_gp017,-2.2408778647181,-0.731026634581574,-28.955333355328,3.50345621822185e-24,4.69463133241728e-22,45.2572020814669
P1_gp018,-0.104934400304761,8.5097035874789e-05,-2.47735220038934,0.0188286259365004,0.0400481884998579,-5.19643875334713
P1_gp019,-0.00719487489717136,0.0493519570148317,-0.176259924386538,0.861224010837844,0.891150713917151,-8.06518708474338
P1_gp020,0.0415000431682182,-Inf,0.724953313318958,0.474036187379947,0.577462264626481,-7.74132003316577
P1_gp021,0.131722115475506,0.0599902239920563,3.44465389945562,0.00164627115295778,0.0051905961057963,-2.90065760189833
P1_gp022,0.406539762167382,0.0648166886972724,5.77427162241683,2.24882697238603e-06,1.82632008666502e-05,3.62079127798786
P1_gp023,-0.022912467951105,0.172935262205898,-0.348306935215288,0.729939036809916,0.80627966242714,-8.03154498066077
P1_gp024,-0.0481395161703867,-0.149176748004898,-1.01273972992363,0.318941283297733,0.423149821404913,-7.51865622171353
P1_gp025,0.00284499916248081,-0.04505802196435,0.0865026526913213,0.93161726365584,0.93868419263246,-8.08828402344005
P1_gp026,-0.0601550464307595,-0.0552813216527536,-2.22215649547206,0.0336226991847935,0.0652962563878598,-5.72229432409669
P1_gp028,0.0264627064758253,-Inf,0.245910761299871,0.807463840703686,0.865601237234352,-7.98799526708842
P1_gp029,-0.106117125839673,-0.0818499133798767,-2.83014999546429,0.0080517453440746,0.0196169795655636,-4.32003165841152
P1_gp030,-0.0393684462151908,-Inf,-0.779729578595833,0.442014910012877,0.543394476529592,-7.67681548884948
P1_gp031,-0.507947511569275,-0.359330010720475,-10.4683419110674,9.36517491455531e-12,1.93066682853909e-10,16.2175245614035
P1_gp032,0.108968479930232,-0.0191860845896102,2.72015341197305,0.0105513124420238,0.0243771701246758,-4.66467458639704
P1_gp033,-0.0197469656935097,-0.0242754570289381,-0.587998209604198,0.560747848107666,0.656246389925129,-7.90541597737559
P1_gp034,0.103911537103468,-0.177961927387572,1.97089664640874,0.0576239080448798,0.105775392849505,-6.13217068405676
P1_gp035,0.115539373875351,0.114662143906569,2.30108896348472,0.0281971769017659,0.055565025071127,-5.55459938240976
P1_gp036,0.00648532461007939,0.162522792838798,0.118677767026754,0.906288227777359,0.923518041993659,-8.06469309549288
P1_gp038,-0.0609562105484338,-0.0393453222318208,-1.16302847487391,0.253598889012232,0.352147680079161,-7.41059082433315
P1_gp039,-0.0481664981276839,-0.00681258268728782,-1.53085641861328,0.135839452838067,0.216696270003583,-6.91271563770337
P1_gp040,0.10702138407607,0.0497988998111571,4.15350601913677,0.000234242011477288,0.000951164531453232,-0.986768535481311
P1_gp041,-0.0546157385922333,0.0393218448678961,-1.7852041911722,0.0839122388111714,0.145086967750929,-6.52371447465006
P1_gp042,-0.0171354942865967,0.0631807250754563,-0.563086403069325,0.577383419560243,0.669864746502793,-7.91862928727268
P1_gp043,0.000930558605847518,-0.0109825816592637,0.0335478795259487,0.973450481917959,0.973450481917959,-8.08418980964613
P1_gp045,0.0881907704425998,-Inf,0.865900163880964,0.395002224578462,0.499131200367844,-7.53572304788288
P1_gp046,0.0839472661631061,-0.0485287647263773,1.99597119367995,0.0546908660440043,0.10108380758478,-6.15421239664096
P1_gp047,0.306358747782938,0.136042187183162,5.02978492971662,1.91996030297683e-05,0.000111858556782129,1.46027831223859
P1_gp048,0.0423535629368017,0.0801624172531401,0.871553613067723,0.390081128878838,0.495458495448003,-7.69604285765803
P1_gp050,1.1010571207328,-Inf,1.48325864461218,0.151387836397028,0.231798186133128,-6.83195962120185
P1_gp051,-0.0344488397654961,-0.0726383440710206,-1.23647360885115,0.225470879197938,0.324872019489503,-7.32120766308395
P1_gp052,-0.0587049491123632,-0.323679401458638,-0.829041626343822,0.413351922102605,0.517655678147187,-7.70856194262947
P1_gp053,-0.0431450604419026,-0.217108643768508,-1.39954196290249,0.171473229251692,0.259631782143804,-7.01812821476425
P1_gp054,0.00577844949929712,0.0216634292084445,0.179674519259295,0.85856499373061,0.891150713917151,-8.07264114314308
P1_gp055,-0.0159974207907377,0.0876906456120488,-0.646900379428683,0.522407432839033,0.614398147849434,-7.85731236054575
P1_gp056,0.0732942623346316,0.0194203081366937,1.66879848875624,0.105120847077502,0.172836730164236,-6.70449662668693
P1_gp057,0.0599404736052241,-0.0274406328205523,1.23119655533023,0.227410742937207,0.325914861535676,-7.27764288496027
P1_gp058,0.0225977541871364,0.0327703921193656,0.810949803261059,0.42351165072782,0.527912197186306,-7.74699272727972
P1_gp059,0.234125787683873,0.0927334443413885,5.60470346605826,3.66215793446193e-06,2.6525900714481e-05,3.12526973928701
P1_gp060,-0.00816867216077241,0.0653886331107032,-0.191255914161734,0.849559020545962,0.891150713917151,-8.04675280405176
P1_gp061,-0.0935355579109318,-0.119679840833696,-2.67169969956345,0.0118676289804173,0.0267270971995953,-4.76504868301374
P1_gp062,-0.672404045175504,-0.36572461906046,-19.0806880978833,8.26837757103797e-19,5.53981297259544e-17,32.7654660227033
P1_gp063,0.00932987831876173,-0.0651160039162455,0.323274348630578,0.748635117030814,0.822271358050239,-8.00115441989444
P1_gp064,0.0767160043420585,0.0881755591176091,1.74331246627605,0.0910853539173206,0.15352751477888,-6.58381846647177
P1_gp065,0.042920171205246,0.0597491347959221,1.29354889179117,0.205276147968584,0.30270789694866,-7.22601153622449
P1_gp066,0.0424912485335655,0.0196516872081362,1.29627735760895,0.204346389872928,0.30270789694866,-7.23186692679513
P1_gp067,-0.182520316443044,-0.00948502016761085,-4.28563764475368,0.000161349233347253,0.000686374516461331,-0.601508458653733
P1_gp068,0.197602359867319,-0.324539891379522,2.65103560900504,0.0124741501671102,0.027628696237897,-4.75429273306526
P1_gp069,-0.756950743247138,-0.362675763743301,-22.384431299559,7.7431264341171e-21,6.91719294781128e-19,37.5014387636106
P1_gp072,0.00503021062852629,-0.0890011150199473,0.17976769898471,0.858492456135456,0.891150713917151,-8.06566072290003
P1_gp073,0.0165812391330829,-0.073026652666679,0.53314663182679,0.597693595517889,0.687475895273795,-7.92758879026372
P1_gp074,0.0652575906976373,-0.113346676773265,2.33623875357085,0.0260460911775114,0.0523934343715085,-5.43385118456261
P1_gp075,0.0471045696641104,-0.0915504468049441,0.952779898583188,0.347994115386091,0.454938648407183,-7.62521720961794
P1_gp076,0.0523117795372768,0.0167040376748705,1.27965713564516,0.21005997364282,0.307628813859431,-7.26736014565794
P1_gp077,0.158116970291013,-0.418162543785742,3.19829641901133,0.00315541396069161,0.00899628661133352,-3.46875577853212
P1_gp078,0.127394883647929,0.00547510158129067,3.4062611881387,0.00182395121162856,0.0054923474687242,-3.00836202928003
P1_gp079,0.140230872868389,-0.00173306134419651,2.93097318124589,0.0062590491246726,0.016129088128964,-4.17737874663544
P1_gp080,0.146843535726503,0.0253724089451088,5.63895507541117,3.31837606167421e-06,2.4703466236908e-05,3.30301858891868
P1_gp081,0.204225892640935,0.12135123187839,5.86240899170486,1.746090392887e-06,1.46235070404286e-05,3.86068733774813
P1_gp082,-0.274268460082019,-0.21233749590226,-2.87160330482435,0.00726299604715064,0.0182692831064122,-4.29526240425022
P1_gp083,-0.10063459078066,-0.0422693409140207,-1.88534566556298,0.0686852836474445,0.125222149779014,-6.3335766289557
P1_gp084,-0.0111310298626937,-0.0775477068829348,-0.434753496682077,0.666720953213848,0.747620148373687,-7.92597108592746
P1_gp085,0.0800636557670702,-0.134038123254031,2.81830151817678,0.00829155274311746,0.0196649215500485,-4.3907655651324
P1_gp086,0.0653890978360364,0.0255534454940597,2.79425128134476,0.00879904823394095,0.0206854818131243,-4.45768245006719
P1_gp087,0.0852304831047001,0.0296936913367856,2.57285402880099,0.0150384906637909,0.0325025443378706,-4.9661674556915
P1_gp088,0.0997414037526731,0.0205098028485382,2.19695969357727,0.0355421348913491,0.0685272816610184,-5.74998262481082
P1_gp089,0.1947546462898,0.0325855135430506,3.99128715773133,0.000368973761473426,0.00143311547934606,-1.44819651020679
P1_gp090,0.407430153417972,0.152880787389582,15.3557483505646,3.92955289627119e-16,1.31640022025085e-14,26.4743753400441
P1_gp091,0.177923970508555,0.113021928883383,4.86709909268252,3.06630665779369e-05,0.000174844720061427,1.03683894970176
P1_gp092,0.103243398704362,0.0921840679075687,2.35883448495607,0.0247429397877383,0.0506191439932357,-5.40473051690781
P1_gp093,0.314746048708557,-Inf,9.36043067579113,1.36627933327674e-10,2.44108574212111e-09,13.5198211199694
P1_gp094,0.0231899895049364,0.180335188136146,0.659512424572654,0.513614733545054,0.609065259248117,-7.95415780647891
