genes,log_fc,ave_expr,t,p_value,adj_p_val,b
P1_gp001,0.710047777069437,0.40102164346925,2.14336807664934,0.0397856594910444,0.147164170401906,-4.82691039451643
P1_gp002,0.886715198127199,0.704967816499405,2.37375446988019,0.0237775812994616,0.0995686216914956,-4.3474618153565
P1_gp003,-0.0585488422935961,-0.350756171355622,-0.171978107719306,0.864537692013433,0.912189375825197,-6.98006983730512
P1_gp004,-0.503259525097018,0.62870084989716,-1.92651524040758,0.0629605055726745,0.18719075237785,-5.22311824710003
P1_gp005,-0.747288364101756,0.41756234328111,-3.14066050081206,0.00361506732195213,0.0242209510570793,-2.62957387564448
P1_gp006,-0.760391948897908,0.604027967751221,-3.87456775409034,0.000497496125799515,0.00512803698901038,-0.722993426490838
P1_gp007,-0.737202532785138,0.609813827692019,-3.89807182622568,0.000465921693359471,0.00499468055281353,-0.654692644345604
P1_gp008,-0.957860301796414,0.801140667288043,-4.45203922708297,9.68847513530063e-05,0.00143827197937541,0.848207038746868
P1_gp009,-1.22124092827044,0.609711119055165,-4.82769388452853,3.27640666660786e-05,0.00062719784760779,1.91847666768144
P1_gp010,-1.18515180051969,0.708084455200867,-5.14909099786494,1.28774809349903e-05,0.000355120410715895,2.83882810701008
P1_gp011,0.189625198166234,-0.175639998778726,0.708911270700369,0.483512273892917,0.629035385452921,-6.75907600261658
P1_gp012,0.697311298209301,0.726135101425169,2.24470885952266,0.0318291420382828,0.127316568153131,-4.62160579804896
P1_gp013,0.342275215780073,-0.567734369671725,2.53906969509839,0.0161751922703337,0.0760517812008674,-4.0034226329426
P1_gp014,-0.123078479002268,-0.769984634435323,-0.763751199959459,0.450609977651819,0.603817370053438,-6.69629513858296
P1_gp015,-0.247838908460872,-0.248296562296867,-1.1829111829167,0.245558156898398,0.439956325251977,-6.32826640882829
P1_gp016,-0.34769018172819,0.132126284610253,-1.86889845322837,0.0708133505199396,0.199768188835198,-5.31105164005878
P1_gp017,-0.218916417151203,0.782259877423459,-1.0895128950264,0.284064248079997,0.476869051525968,-6.4224613004294
P1_gp018,-0.0594528531484064,-0.156811614715896,-0.697044213481452,0.490808074732725,0.635212007816025,-6.7268358626741
P1_gp019,0.061978756168715,0.176647845079397,0.358944367071555,0.721994136094868,0.806226785305936,-6.93694203058635
