genes,log_fc,ave_expr,t,p_value,adj_p_val,b
P1_gp001,0.0847828770736768,-Inf,1.12267549358438,0.275930374769389,0.443694874017575,-6.37842050190846
P1_gp002,0.0881003893515359,-Inf,1.47994298756391,0.155711859994918,0.321863954162202,-5.87782101892323
P1_gp003,0.163975830152941,-0.0381317114843585,2.08934375009235,0.0493357232609734,0.142171761655278,-4.97530419761191
P1_gp004,-0.0384686608185303,-Inf,-0.441055443070972,0.664282486562465,0.776813395511894,-6.86762163573473
P1_gp005,-0.0761072325413036,0.119721940867845,-1.43894468351697,0.165256420687941,0.325652358414473,-5.96643071245728
P1_gp006,-0.0221822512433572,-Inf,-0.283000129284425,0.780318073455191,0.856466706792051,-6.9442027422442
P1_gp007,-0.0717638153494794,0.0978376183744303,-1.33050304458889,0.197960346155204,0.371002606780382,-6.14490399467781
P1_gp008,-0.111378657485313,0.213671912653928,-2.14094804077277,0.0444622264446411,0.130943699858943,-4.89478296490388
P1_gp009,-0.0153017048719713,0.0741943167851213,-0.211914623020804,0.834265791561351,0.88723504816842,-7.03923314890763
P1_gp010,-0.084151503865568,0.123935060243208,-0.938310283345406,0.359006440430556,0.533633425017388,-6.61576332591773
P1_gp011,0.232796796417311,-0.540524536728511,1.8385205516637,0.0805155060436434,0.201665005791555,-5.40391627105091
P1_gp012,0.00493602038429003,0.188084366848611,0.0950522326401391,0.925196078710262,0.952065632759412,-7.06336989783559
P1_gp013,0.076099322783096,-0.0141610277590333,1.39528651788286,0.177858333439941,0.340471666870745,-6.09753022618251
P1_gp014,0.0631857172370635,-0.0688997650709932,1.05807409194035,0.302327397781973,0.471068270962609,-6.49584871724196
P1_gp015,-0.0123739730035468,0.0549276189387008,-0.246014006481465,0.808117132136274,0.869780688403701,-7.02597647724186
P1_gp016,0.0423724206492593,-0.0323614801972497,0.672963631432891,0.508484242586418,0.645847284422559,-6.79456660800821
P1_gp017,0.150583708848705,0.129607014292367,2.85976613277298,0.0095262892105666,0.042136845081363,-3.4418010560721
P1_gp018,-0.0274277515018121,-0.00439633576692358,-0.773597511204673,0.447995989207601,0.600311699955782,-6.74540966906837
P1_gp019,-0.0261354358548746,0.00508748930677689,-0.813542853122299,0.425253142211289,0.587463103673327,-6.69989122889727
P1_gp020,0.0726747191988196,-0.0653761726553743,1.97675995273507,0.061672122765706,0.166950796981911,-5.17877960616661
P1_gp021,0.116045057399953,-0.0540484090701298,2.22925422598748,0.0371251593103263,0.11464245663937,-4.75316400754273
P1_gp022,0.244962979835496,-Inf,1.95127070993053,0.0663301213230648,0.176004678362192,-5.1481749267327
P1_gp023,-0.0729907233406479,0.15351675328983,-1.26272466546481,0.220859297530296,0.383599686069188,-6.24360575599054
P1_gp024,0.0205109555875069,-0.0729976465071041,0.389082479715516,0.701226077123831,0.803113626791396,-6.98260021634818
P1_gp025,0.0107261173287186,-0.0178529437773542,0.172318086749159,0.864876841035838,0.905426122016056,-7.05047528569009
P1_gp026,-0.0310696689625828,-0.0240345517018361,-0.840889193943881,0.410108819552611,0.575440647330366,-6.68739863651576
P1_gp028,0.255217022003741,-Inf,1.66755809246557,0.112236854885487,0.258763441110872,-5.60150635821525
P1_gp029,-0.127940665541445,-0.0539022314001668,-1.40029714497967,0.17637402641225,0.340059273945922,-6.02897897960566
P1_gp030,-0.148220262953331,-0.459370068197121,-2.25830168271741,0.0349648610565885,0.111554556704354,-4.60221013525656
