genes,log_fc,ave_expr,t,p_value,adj_p_val,b
P1_gp001,0.445696781630116,0.516153106020127,5.74651712532706,5.04323118433405e-06,2.48013958579532e-05,3.59570953251011
P1_gp002,0.616275162633063,0.431672532327741,14.1415316121881,1.34566644389321e-13,1.95794467586462e-11,21.1644803024156
P1_gp003,0.188328941064855,-0.012334667089521,3.13414532284335,0.00429156529317628,0.00838151342492817,-3.04857894870736
P1_gp004,0.108160969583948,0.103496095281482,2.07459825710175,0.048231990614846,0.073101610775626,-5.25804295074392
P1_gp005,0.0554035252849353,-0.0437596268447461,1.02095852347982,0.316836332446039,0.377866281728677,-6.79071591746496
P1_gp006,0.0978170468581494,-Inf,1.61004873598927,0.120160552743543,0.162635910922655,-6.04139592394531
P1_gp007,0.158074457715249,0.0907377534949743,2.57497371771953,0.0161763440862253,0.027368117029602,-4.30384148086589
P1_gp008,0.175446629287369,0.218159194906799,2.78869618587336,0.00985186211425277,0.017696863427454,-3.84291292978714
P1_gp009,0.424009522840067,0.33802667454045,6.44038814657276,8.63258749515036e-07,6.78941340834799e-06,5.37138594697118
P1_gp010,-0.0322219890016431,-0.0501132599994675,-0.590975217149268,0.559724822848612,0.620073102546611,-7.15422320148932
P1_gp011,0.02848546549448,-0.458738232788222,0.57498985347036,0.570323031891943,0.628651523789982,-7.17738261628066
P1_gp012,-0.205075769637182,-0.0672656935811268,-4.3214842306866,0.000207485618152675,0.000622456854458025,-0.0636276263660642
P1_gp013,-0.188947490361667,-0.147602579620991,-3.50789671951466,0.00169091873770489,0.00381439808272963,-2.1405052419314
P1_gp014,-0.0984310621426467,-0.261211647947772,-1.55601930569429,0.131994256693721,0.175389628757409,-6.15890090448708
P1_gp015,-0.0669223705325327,-0.0934381410007796,-0.905272313558675,0.373771805496821,0.436817652207128,-6.8957503986881
P1_gp016,0.154917000492905,-Inf,3.59178160053417,0.00142882174595576,0.00332629702458501,-1.88357498212567
P1_gp017,0.390954411485861,0.274272677089501,9.06632699785196,1.81967927956318e-09,4.16534794500307e-08,11.6000338210037
P1_gp018,-0.138742061701544,-0.123270641017923,-2.7603390115259,0.0105310667510293,0.0186862221009118,-3.88649734648509
P1_gp019,-0.0816006272861229,-0.0569889960734606,-1.72591094461995,0.0964289607448198,0.134907824888185,-5.85387624095318
P1_gp020,-0.121189370944918,-0.322641452728635,-1.41371628340814,0.169504198437496,0.217293928393442,-6.35796808034374
P1_gp021,-0.403420919602298,-0.200264086390732,-7.69895721468251,4.03023095772298e-08,5.86398604348693e-07,8.4845480155222
P1_gp022,0.136543766368118,-Inf,1.53901159889918,0.156177189811407,0.202890902835355,-5.50683496339498
P1_gp023,-0.261251861061766,-0.134889316063001,-5.24597105886292,1.84627749259988e-05,7.26036149116978e-05,2.33072245188016
P1_gp024,-0.0498315019203935,-0.0913718121026142,-1.09020807806766,0.285788375419576,0.345080569490027,-6.6685150755794
P1_gp025,0.299866367806241,-Inf,5.3014705514937,1.80482417848314e-05,7.19457309504923e-05,2.35745273881321
P1_gp026,-0.321182724768663,-0.140845692669267,-5.7772358498288,4.65983006499134e-06,2.37896587528505e-05,3.71811769962256
P1_gp027,-0.284726522105478,-Inf,-6.42218329818361,1.08993677309098e-06,7.76100497398391e-06,5.26476336268457
P1_gp028,0.922705863471199,-Inf,1.7073126053528,0.102813601277008,0.139807280241166,-5.80382201424049
P1_gp029,-0.228253545519206,-Inf,-3.51516757334638,0.00254702109532806,0.005332252796694,-2.15859787194702
P1_gp030,-0.388331453489684,-0.172660528749957,-6.27478544035999,1.30989009917827e-06,8.86460508978779e-06,4.95060758986252
P1_gp031,0.0197443687942881,-0.125528786166436,0.352196088212071,0.727577260266844,0.767119502672651,-7.28814164878455
P1_gp032,-0.180015139976537,0.0242785516235908,-3.00656560413585,0.00585542371307121,0.0111367862778021,-3.26359775876944
P1_gp033,0.280197972090459,0.110973887731647,4.00394320854216,0.000474196445814186,0.00126597399754062,-0.898378956228318
P1_gp034,-0.351172128703137,-0.250924679551352,-7.04276524081864,1.9439534999227e-07,2.26276187391002e-06,6.89891201332795
P1_gp035,-0.388686658855394,-Inf,-7.50476159524231,8.2483755073215e-08,1.14298917744312e-06,7.80540877322506
P1_gp036,-0.160666219659236,-Inf,-3.24359983541837,0.00338718940256265,0.00688174266090847,-2.73909221831638
P1_gp038,-0.290471581719214,-0.066203263184894,-8.97336809838916,2.22870632196721e-09,4.63252528351756e-08,11.4428265106509
P1_gp039,-0.228753504299936,-0.0888773708983051,-3.53465571937081,0.00158021972451666,0.00362081842389249,-2.09175863413956
P1_gp040,-0.165586675352367,-0.030827177553598,-3.06068730482002,0.00513491842851935,0.00983066620196796,-3.19099601871121
P1_gp041,-0.0114590278386759,0.0369345893509368,-0.171708312865526,0.865018455252198,0.883229370099613,-7.30481302002862
P1_gp042,-0.257832582946555,-0.144830158995977,-5.71214652039588,5.51021373086599e-06,2.58624547690646e-05,3.52516764599418
P1_gp043,-0.0562965712928728,-0.117854321697688,-1.51438203580563,0.14219243070849,0.187230757177243,-6.1344905376091
P1_gp046,-0.00551184778054412,0.0346620708981909,-0.135413786198293,0.893345029229323,0.905795831030429,-7.33448698563296
P1_gp047,-0.149102493900225,-0.0404358243336125,-3.45780275306528,0.00191879023206542,0.00423006028432603,-2.27957648008458
P1_gp048,-0.330890037990282,-Inf,-5.12160394578355,2.8577507557519e-05,0.000106616085887667,1.91281595781991
P1_gp050,2.37372737921649,-Inf,15.4892594352887,4.53846774638869e-12,3.30173528549777e-10,17.8623806630211
P1_gp051,-0.117556981258657,-0.101806196276584,-3.52314852813076,0.00162693055665024,0.00369872493738452,-2.11957652215202
P1_gp052,0.349459427270738,-0.0942560196176918,3.45934128499363,0.00191136691561531,0.00423006028432603,-2.29360174419363
P1_gp053,0.0782364125444795,0.0705612405798927,1.89002230403718,0.0701412257353928,0.102055483444996,-5.56634742337598
P1_gp054,0.201861527194726,0.0488949400656704,5.5686298704722,7.983203887233e-06,3.57401897105354e-05,3.16289121413599
